"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00109",,"#",70,,,"#P00109"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00099",,"#",49,,,"#P00099"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00161",,"#",76,,,"#P00161"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00067",,"#",70,,,"#P00067"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00044",,"#",43,,,"#P00044"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00031",,"#",52,,,"#P00031"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00314",,"#",81,,,"#P00314"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00119",,"#",84,,,"#P00119"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00114",,"#",47,,,"#P00114"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00136",,"#",74,,,"#P00136"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00095",,"#",62,,,"#P00095"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00024",,"#",60,,,"#P00024"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00079",,"#",77,,,"#P00079"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00263",,"#",76,,,"#P00263"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00142",,"#",83,,,"#P00142"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00176",,"#",48,,,"#P00176"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00083",,"#",98,,,"#P00083"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00244",,"#",79,,,"#P00244"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00270",,"#",46,,,"#P00270"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00268",,"#",75,,,"#P00268"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00172",,"#",88,,,"#P00172"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00028",,"#",63,,,"#P00028"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00349",,"#",69,,,"#P00349"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00069",,"#",79,,,"#P00069"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00345",,"#",61,,,"#P00345"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00076",,"#",64,,,"#P00076"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00252",,"#",47,,,"#P00252"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00331",,"#",73,,,"#P00331"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00256",,"#",58,,,"#P00256"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00159",,"#",71,,,"#P00159"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00275",,"#",71,,,"#P00275"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00056",,"#",0,AB,,"#P00056"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00354",,"#",67,,,"#P00354"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00074",,"#",74,,,"#P00074"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00334",,"#",72,,,"#P00334"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00283",,"#",68,,,"#P00283"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00183",,"#",77,,,"#P00183"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00289",,"#",64,,,"#P00289"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00296",,"#",96,,,"#P00296"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00138",,"#",67,,,"#P00138"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00048",,"#",80,,,"#P00048"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00014",,"#",74,,,"#P00014"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00247",,"#",84,,,"#P00247"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00325",,"#",56,,,"#P00325"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00266",,"#",62,,,"#P00266"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00147",,"#",56,,,"#P00147"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00152",,"#",40,,,"#P00152"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00179",,"#",68,,,"#P00179"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00009",,"#",38,,,"#P00009"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00104",,"#",52,,,"#P00104"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00168",,"#",54,,,"#P00168"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00197",,"#",54,,,"#P00197"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00225",,"#",68,,,"#P00225"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00081",,"#",66,,,"#P00081"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00022",,"#",66,,,"#P00022"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00254",,"#",65,,,"#P00254"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00041",,"#",61,,,"#P00041"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00329",,"#",53,,,"#P00329"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00220",,"#",45,,,"#P00220"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00018",,"#",64,,,"#P00018"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00123",,"#",60,,,"#P00123"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00181",,"#",47,,,"#P00181"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00062",,"#",40,,,"#P00062"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00039",,"#",52,,,"#P00039"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00166",,"#",70,,,"#P00166"
"2012/3","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#P00060",,"#",69,,,"#P00060"
