"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00076",,"#",68,,,"#P00076"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00252",,"#",0,AB,,"#P00252"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00331",,"#",85,,,"#P00331"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00256",,"#",69,,,"#P00256"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00159",,"#",63,,,"#P00159"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00275",,"#",61,,,"#P00275"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00056",,"#",62,,,"#P00056"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00354",,"#",61,,,"#P00354"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00074",,"#",62,,,"#P00074"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00334",,"#",69,,,"#P00334"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00283",,"#",45,,,"#P00283"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00183",,"#",0,AB,,"#P00183"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00289",,"#",56,,,"#P00289"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00296",,"#",73,,,"#P00296"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00138",,"#",63,,,"#P00138"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00048",,"#",69,,,"#P00048"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00014",,"#",58,,,"#P00014"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00247",,"#",80,,,"#P00247"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00325",,"#",48,,,"#P00325"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00266",,"#",55,,,"#P00266"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00147",,"#",0,AB,,"#P00147"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00152",,"#",59,,,"#P00152"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00179",,"#",72,,,"#P00179"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00009",,"#",38,,,"#P00009"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00104",,"#",38,,,"#P00104"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00168",,"#",70,,,"#P00168"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00197",,"#",0,AB,,"#P00197"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00225",,"#",70,,,"#P00225"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00081",,"#",67,,,"#P00081"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00022",,"#",49,,,"#P00022"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00254",,"#",56,,,"#P00254"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00041",,"#",78,,,"#P00041"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00329",,"#",55,,,"#P00329"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00220",,"#",62,,,"#P00220"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00018",,"#",59,,,"#P00018"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00123",,"#",51,,,"#P00123"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00181",,"#",45,,,"#P00181"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00062",,"#",42,,,"#P00062"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00039",,"#",68,,,"#P00039"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00166",,"#",81,,,"#P00166"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#P00060",,"#",61,,,"#P00060"
