"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00488",,"#",58,,,"#Q00488"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00107",,"#",65,,,"#Q00107"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00306",,"#",66,,,"#Q00306"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00073",,"#",57,,,"#Q00073"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00493",,"#",74,,,"#Q00493"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00302",,"#",0,AB,,"#Q00302"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00197",,"#",58,,,"#Q00197"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00297",,"#",66,,,"#Q00297"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00455",,"#",50,,,"#Q00455"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00123",,"#",92,,,"#Q00123"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00237",,"#",70,,,"#Q00237"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00430",,"#",75,,,"#Q00430"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00241",,"#",63,,,"#Q00241"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00684",,"#",96,,,"#Q00684"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00659",,"#",52,,,"#Q00659"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00337",,"#",65,,,"#Q00337"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00716",,"#",55,,,"#Q00716"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00202",,"#",62,,,"#Q00202"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00502",,"#",72,,,"#Q00502"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00526",,"#",48,,,"#Q00526"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00532",,"#",0,AB,,"#Q00532"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00143",,"#",64,,,"#Q00143"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00285",,"#",56,,,"#Q00285"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00392",,"#",74,,,"#Q00392"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00452",,"#",80,,,"#Q00452"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00118",,"#",54,,,"#Q00118"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00394",,"#",62,,,"#Q00394"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00194",,"#",70,,,"#Q00194"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00666",,"#",63,,,"#Q00666"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00482",,"#",51,,,"#Q00482"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00206",,"#",51,,,"#Q00206"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00063",,"#",72,,,"#Q00063"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00478",,"#",61,,,"#Q00478"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00662",,"#",53,,,"#Q00662"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00372",,"#",60,,,"#Q00372"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00521",,"#",68,,,"#Q00521"
"2013/4","SEM2","#5CCS2PLD",1,"#5CCS2PLDMR1","#001","#Q00553",,"#",58,,,"#Q00553"
