"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00724",,"#",59,,,"#Q00724"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00540",,"#",76,,,"#Q00540"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00603",,"#",73,,,"#Q00603"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00488",,"#",0,AB,,"#Q00488"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00107",,"#",64,,,"#Q00107"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00306",,"#",67,,,"#Q00306"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00073",,"#",65,,,"#Q00073"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00493",,"#",0,AB,,"#Q00493"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00302",,"#",64,,,"#Q00302"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00197",,"#",71,,,"#Q00197"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00297",,"#",76,,,"#Q00297"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00455",,"#",48,,,"#Q00455"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00123",,"#",96,,,"#Q00123"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00237",,"#",67,,,"#Q00237"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00430",,"#",77,,,"#Q00430"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00241",,"#",67,,,"#Q00241"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00684",,"#",71,,,"#Q00684"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00659",,"#",51,,,"#Q00659"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00337",,"#",68,,,"#Q00337"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00716",,"#",0,AB,,"#Q00716"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00202",,"#",58,,,"#Q00202"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00502",,"#",74,,,"#Q00502"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00526",,"#",39,,,"#Q00526"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00532",,"#",0,D,,"#Q00532"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00143",,"#",65,,,"#Q00143"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00285",,"#",59,,,"#Q00285"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00392",,"#",62,,,"#Q00392"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00452",,"#",75,,,"#Q00452"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00118",,"#",42,,,"#Q00118"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00394",,"#",72,,,"#Q00394"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00194",,"#",72,,,"#Q00194"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00666",,"#",60,,,"#Q00666"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00482",,"#",52,,,"#Q00482"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00206",,"#",54,,,"#Q00206"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00063",,"#",62,,,"#Q00063"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00478",,"#",0,AB,,"#Q00478"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00662",,"#",46,,,"#Q00662"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00372",,"#",67,,,"#Q00372"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00521",,"#",66,,,"#Q00521"
"2013/4","SEM1","#5CCS2CSL",1,"#5CCS2CSLMR1","#001","#Q00553",,"#",59,,,"#Q00553"
